ftmp_id,size,max,sat,normratio,scale,exp
415,21x64x176x64,2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656 2.1940656,2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978 2.1937978,,0,0
416,21x64x176x64,2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822 2.0595822,2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331 2.059331,,0,0
417,21x64x176x64,1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352 1.8995352,1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034 1.8993034,,0,0
418,21x64x176x64,2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447 2.3988447,2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552 2.398552,,0,0
422,21x64x176x64,4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223 4.4062223,3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763 3.0290763,,0,0
426,21x64x176x64,4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592 4.846592,3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391 3.180391,,0,0
430,21x64x176x64,4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627 4.3583627,2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748 2.9961748,,0,0
434,21x64x176x64,3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135 3.9062135,2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217 2.9294217,,0,0
438,21x64x176x64,4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716 4.1767716,2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393 2.8713393,,0,0
442,21x64x176x64,5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617 5.1855617,3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818 3.240818,,0,0
451,21x64x176x64,5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996 5.4290996,5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437 5.428437,,0,0
452,21x64x176x64,5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162 5.3162,5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513 5.3155513,,0,0
453,21x64x176x64,5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255 5.616255,5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569 5.615569,,0,0
454,21x64x176x64,4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582 4.9582,4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595 4.957595,,0,0
455,21x64x176x64,5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083 5.2814083,5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764 5.280764,,0,0
456,21x64x176x64,5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816 5.2890816,5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364 5.2884364,,0,0
460,21x32x88x128,4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272 4.7971272,3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525 3.5975525,,0,0
